OrderId,ProductId,ItemType,ItemName,ItemDescription,Qty,PricePerUnit,Notes
428823,1299,4,Shipping - www.simplerstocks.com,Shipping - www.simplerstocks.com,1,0.0,Shipping - www.simplerstocks.com
428851,1301,4,60 Day $1 Charter Member Trial - www.simplerstocks.com,60 Day $1 Charter Member Trial - www.simplerstocks.com,1,1.0,60 Day $1 Charter Member Trial - www.simplerstocks.com
428851,1297,4,Sales Tax - www.simplerstocks.com,Sales Tax - www.simplerstocks.com,1,0.0,Sales Tax - www.simplerstocks.com
428851,1299,4,Shipping - www.simplerstocks.com,Shipping - www.simplerstocks.com,1,0.0,Shipping - www.simplerstocks.com
428865,1301,4,60 Day $1 Charter Member Trial - www.simplerstocks.com,60 Day $1 Charter Member Trial - www.simplerstocks.com,1,1.0,60 Day $1 Charter Member Trial - www.simplerstocks.com
428865,1297,4,Sales Tax - www.simplerstocks.com,Sales Tax - www.simplerstocks.com,1,0.0,Sales Tax - www.simplerstocks.com
428865,1299,4,Shipping - www.simplerstocks.com,Shipping - www.simplerstocks.com,1,0.0,Shipping - www.simplerstocks.com
428715,1301,4,60 Day $1 Charter Member Trial - www.simplerstocks.com,60 Day $1 Charter Member Trial - www.simplerstocks.com,1,1.0,60 Day $1 Charter Member Trial - www.simplerstocks.com
428715,1297,4,Sales Tax - www.simplerstocks.com,Sales Tax - www.simplerstocks.com,1,0.0,Sales Tax - www.simplerstocks.com
428715,1299,4,Shipping - www.simplerstocks.com,Shipping - www.simplerstocks.com,1,0.0,Shipping - www.simplerstocks.com
428731,1301,4,60 Day $1 Charter Member Trial - www.simplerstocks.com,60 Day $1 Charter Member Trial - www.simplerstocks.com,1,1.0,60 Day $1 Charter Member Trial - www.simplerstocks.com
428731,1297,4,Sales Tax - www.simplerstocks.com,Sales Tax - www.simplerstocks.com,1,0.0,Sales Tax - www.simplerstocks.com
428731,1299,4,Shipping - www.simplerstocks.com,Shipping - www.simplerstocks.com,1,0.0,Shipping - www.simplerstocks.com
428755,1301,4,60 Day $1 Charter Member Trial - www.simplerstocks.com,60 Day $1 Charter Member Trial - www.simplerstocks.com,1,1.0,60 Day $1 Charter Member Trial - www.simplerstocks.com
428755,1297,4,Sales Tax - www.simplerstocks.com,Sales Tax - www.simplerstocks.com,1,0.0,Sales Tax - www.simplerstocks.com
428755,1299,4,Shipping - www.simplerstocks.com,Shipping - www.simplerstocks.com,1,0.0,Shipping - www.simplerstocks.com
428773,1301,4,60 Day $1 Charter Member Trial - www.simplerstocks.com,60 Day $1 Charter Member Trial - www.simplerstocks.com,1,1.0,60 Day $1 Charter Member Trial - www.simplerstocks.com
428773,1297,4,Sales Tax - www.simplerstocks.com,Sales Tax - www.simplerstocks.com,1,0.0,Sales Tax - www.simplerstocks.com
428773,1299,4,Shipping - www.simplerstocks.com,Shipping - www.simplerstocks.com,1,0.0,Shipping - www.simplerstocks.com
428787,1301,4,60 Day $1 Charter Member Trial - www.simplerstocks.com,60 Day $1 Charter Member Trial - www.simplerstocks.com,1,1.0,60 Day $1 Charter Member Trial - www.simplerstocks.com
428787,1297,4,Sales Tax - www.simplerstocks.com,Sales Tax - www.simplerstocks.com,1,0.0,Sales Tax - www.simplerstocks.com
428787,1299,4,Shipping - www.simplerstocks.com,Shipping - www.simplerstocks.com,1,0.0,Shipping - www.simplerstocks.com
428801,1301,4,60 Day $1 Charter Member Trial - www.simplerstocks.com,60 Day $1 Charter Member Trial - www.simplerstocks.com,1,1.0,60 Day $1 Charter Member Trial - www.simplerstocks.com
428801,1297,4,Sales Tax - www.simplerstocks.com,Sales Tax - www.simplerstocks.com,1,0.0,Sales Tax - www.simplerstocks.com
428801,1299,4,Shipping - www.simplerstocks.com,Shipping - www.simplerstocks.com,1,0.0,Shipping - www.simplerstocks.com
428815,1301,4,60 Day $1 Charter Member Trial - www.simplerstocks.com,60 Day $1 Charter Member Trial - www.simplerstocks.com,1,1.0,60 Day $1 Charter Member Trial - www.simplerstocks.com
428815,1297,4,Sales Tax - www.simplerstocks.com,Sales Tax - www.simplerstocks.com,1,0.0,Sales Tax - www.simplerstocks.com
428815,1299,4,Shipping - www.simplerstocks.com,Shipping - www.simplerstocks.com,1,0.0,Shipping - www.simplerstocks.com
428829,1301,4,60 Day $1 Charter Member Trial - www.simplerstocks.com,60 Day $1 Charter Member Trial - www.simplerstocks.com,1,1.0,60 Day $1 Charter Member Trial - www.simplerstocks.com
428829,1297,4,Sales Tax - www.simplerstocks.com,Sales Tax - www.simplerstocks.com,1,0.0,Sales Tax - www.simplerstocks.com
428829,1299,4,Shipping - www.simplerstocks.com,Shipping - www.simplerstocks.com,1,0.0,Shipping - www.simplerstocks.com
428849,1301,4,60 Day $1 Charter Member Trial - www.simplerstocks.com,60 Day $1 Charter Member Trial - www.simplerstocks.com,1,1.0,60 Day $1 Charter Member Trial - www.simplerstocks.com
428849,1297,4,Sales Tax - www.simplerstocks.com,Sales Tax - www.simplerstocks.com,1,0.0,Sales Tax - www.simplerstocks.com
428849,1299,4,Shipping - www.simplerstocks.com,Shipping - www.simplerstocks.com,1,0.0,Shipping - www.simplerstocks.com
428863,1301,4,60 Day $1 Charter Member Trial - www.simplerstocks.com,60 Day $1 Charter Member Trial - www.simplerstocks.com,1,1.0,60 Day $1 Charter Member Trial - www.simplerstocks.com
428863,1297,4,Sales Tax - www.simplerstocks.com,Sales Tax - www.simplerstocks.com,1,0.0,Sales Tax - www.simplerstocks.com
428863,1299,4,Shipping - www.simplerstocks.com,Shipping - www.simplerstocks.com,1,0.0,Shipping - www.simplerstocks.com
428719,1301,4,60 Day $1 Charter Member Trial - www.simplerstocks.com,60 Day $1 Charter Member Trial - www.simplerstocks.com,1,1.0,60 Day $1 Charter Member Trial - www.simplerstocks.com
428719,1297,4,Sales Tax - www.simplerstocks.com,Sales Tax - www.simplerstocks.com,1,0.0,Sales Tax - www.simplerstocks.com
428719,1299,4,Shipping - www.simplerstocks.com,Shipping - www.simplerstocks.com,1,0.0,Shipping - www.simplerstocks.com
428735,1301,4,60 Day $1 Charter Member Trial - www.simplerstocks.com,60 Day $1 Charter Member Trial - www.simplerstocks.com,1,1.0,60 Day $1 Charter Member Trial - www.simplerstocks.com
428735,1297,4,Sales Tax - www.simplerstocks.com,Sales Tax - www.simplerstocks.com,1,0.0,Sales Tax - www.simplerstocks.com
428735,1299,4,Shipping - www.simplerstocks.com,Shipping - www.simplerstocks.com,1,0.0,Shipping - www.simplerstocks.com
428747,1301,4,60 Day $1 Charter Member Trial - www.simplerstocks.com,60 Day $1 Charter Member Trial - www.simplerstocks.com,1,1.0,60 Day $1 Charter Member Trial - www.simplerstocks.com
428747,1297,4,Sales Tax - www.simplerstocks.com,Sales Tax - www.simplerstocks.com,1,0.0,Sales Tax - www.simplerstocks.com
428747,1299,4,Shipping - www.simplerstocks.com,Shipping - www.simplerstocks.com,1,0.0,Shipping - www.simplerstocks.com
428767,1301,4,60 Day $1 Charter Member Trial - www.simplerstocks.com,60 Day $1 Charter Member Trial - www.simplerstocks.com,1,1.0,60 Day $1 Charter Member Trial - www.simplerstocks.com
428767,1297,4,Sales Tax - www.simplerstocks.com,Sales Tax - www.simplerstocks.com,1,0.0,Sales Tax - www.simplerstocks.com
428767,1299,4,Shipping - www.simplerstocks.com,Shipping - www.simplerstocks.com,1,0.0,Shipping - www.simplerstocks.com
428785,1301,4,60 Day $1 Charter Member Trial - www.simplerstocks.com,60 Day $1 Charter Member Trial - www.simplerstocks.com,1,1.0,60 Day $1 Charter Member Trial - www.simplerstocks.com
428785,1297,4,Sales Tax - www.simplerstocks.com,Sales Tax - www.simplerstocks.com,1,0.0,Sales Tax - www.simplerstocks.com
428785,1299,4,Shipping - www.simplerstocks.com,Shipping - www.simplerstocks.com,1,0.0,Shipping - www.simplerstocks.com
428799,1301,4,60 Day $1 Charter Member Trial - www.simplerstocks.com,60 Day $1 Charter Member Trial - www.simplerstocks.com,1,1.0,60 Day $1 Charter Member Trial - www.simplerstocks.com
428799,1297,4,Sales Tax - www.simplerstocks.com,Sales Tax - www.simplerstocks.com,1,0.0,Sales Tax - www.simplerstocks.com
428799,1299,4,Shipping - www.simplerstocks.com,Shipping - www.simplerstocks.com,1,0.0,Shipping - www.simplerstocks.com
428809,1301,4,60 Day $1 Charter Member Trial - www.simplerstocks.com,60 Day $1 Charter Member Trial - www.simplerstocks.com,1,1.0,60 Day $1 Charter Member Trial - www.simplerstocks.com
428809,1297,4,Sales Tax - www.simplerstocks.com,Sales Tax - www.simplerstocks.com,1,0.0,Sales Tax - www.simplerstocks.com
428809,1299,4,Shipping - www.simplerstocks.com,Shipping - www.simplerstocks.com,1,0.0,Shipping - www.simplerstocks.com
428825,1301,4,60 Day $1 Charter Member Trial - www.simplerstocks.com,60 Day $1 Charter Member Trial - www.simplerstocks.com,1,1.0,60 Day $1 Charter Member Trial - www.simplerstocks.com
428825,1297,4,Sales Tax - www.simplerstocks.com,Sales Tax - www.simplerstocks.com,1,0.0,Sales Tax - www.simplerstocks.com
428825,1299,4,Shipping - www.simplerstocks.com,Shipping - www.simplerstocks.com,1,0.0,Shipping - www.simplerstocks.com
428843,1301,4,60 Day $1 Charter Member Trial - www.simplerstocks.com,60 Day $1 Charter Member Trial - www.simplerstocks.com,1,1.0,60 Day $1 Charter Member Trial - www.simplerstocks.com
428843,1297,4,Sales Tax - www.simplerstocks.com,Sales Tax - www.simplerstocks.com,1,0.0,Sales Tax - www.simplerstocks.com
428843,1299,4,Shipping - www.simplerstocks.com,Shipping - www.simplerstocks.com,1,0.0,Shipping - www.simplerstocks.com
428867,1301,4,60 Day $1 Charter Member Trial - www.simplerstocks.com,60 Day $1 Charter Member Trial - www.simplerstocks.com,1,1.0,60 Day $1 Charter Member Trial - www.simplerstocks.com
428867,1297,4,Sales Tax - www.simplerstocks.com,Sales Tax - www.simplerstocks.com,1,0.0,Sales Tax - www.simplerstocks.com
428867,1299,4,Shipping - www.simplerstocks.com,Shipping - www.simplerstocks.com,1,0.0,Shipping - www.simplerstocks.com
428717,1301,4,60 Day $1 Charter Member Trial - www.simplerstocks.com,60 Day $1 Charter Member Trial - www.simplerstocks.com,1,1.0,60 Day $1 Charter Member Trial - www.simplerstocks.com
428717,1297,4,Sales Tax - www.simplerstocks.com,Sales Tax - www.simplerstocks.com,1,0.0,Sales Tax - www.simplerstocks.com
428717,1299,4,Shipping - www.simplerstocks.com,Shipping - www.simplerstocks.com,1,0.0,Shipping - www.simplerstocks.com
428733,1301,4,60 Day $1 Charter Member Trial - www.simplerstocks.com,60 Day $1 Charter Member Trial - www.simplerstocks.com,1,1.0,60 Day $1 Charter Member Trial - www.simplerstocks.com
428733,1297,4,Sales Tax - www.simplerstocks.com,Sales Tax - www.simplerstocks.com,1,0.0,Sales Tax - www.simplerstocks.com
428733,1299,4,Shipping - www.simplerstocks.com,Shipping - www.simplerstocks.com,1,0.0,Shipping - www.simplerstocks.com
428751,1301,4,60 Day $1 Charter Member Trial - www.simplerstocks.com,60 Day $1 Charter Member Trial - www.simplerstocks.com,1,1.0,60 Day $1 Charter Member Trial - www.simplerstocks.com
428751,1297,4,Sales Tax - www.simplerstocks.com,Sales Tax - www.simplerstocks.com,1,0.0,Sales Tax - www.simplerstocks.com
428751,1299,4,Shipping - www.simplerstocks.com,Shipping - www.simplerstocks.com,1,0.0,Shipping - www.simplerstocks.com
428771,1301,4,60 Day $1 Charter Member Trial - www.simplerstocks.com,60 Day $1 Charter Member Trial - www.simplerstocks.com,1,1.0,60 Day $1 Charter Member Trial - www.simplerstocks.com
428771,1297,4,Sales Tax - www.simplerstocks.com,Sales Tax - www.simplerstocks.com,1,0.0,Sales Tax - www.simplerstocks.com
428771,1299,4,Shipping - www.simplerstocks.com,Shipping - www.simplerstocks.com,1,0.0,Shipping - www.simplerstocks.com
428781,1301,4,60 Day $1 Charter Member Trial - www.simplerstocks.com,60 Day $1 Charter Member Trial - www.simplerstocks.com,1,1.0,60 Day $1 Charter Member Trial - www.simplerstocks.com
428781,1297,4,Sales Tax - www.simplerstocks.com,Sales Tax - www.simplerstocks.com,1,0.0,Sales Tax - www.simplerstocks.com
428781,1299,4,Shipping - www.simplerstocks.com,Shipping - www.simplerstocks.com,1,0.0,Shipping - www.simplerstocks.com
428797,1301,4,60 Day $1 Charter Member Trial - www.simplerstocks.com,60 Day $1 Charter Member Trial - www.simplerstocks.com,1,1.0,60 Day $1 Charter Member Trial - www.simplerstocks.com
428797,1297,4,Sales Tax - www.simplerstocks.com,Sales Tax - www.simplerstocks.com,1,0.0,Sales Tax - www.simplerstocks.com
428797,1299,4,Shipping - www.simplerstocks.com,Shipping - www.simplerstocks.com,1,0.0,Shipping - www.simplerstocks.com
428817,1301,4,60 Day $1 Charter Member Trial - www.simplerstocks.com,60 Day $1 Charter Member Trial - www.simplerstocks.com,1,1.0,60 Day $1 Charter Member Trial - www.simplerstocks.com
428817,1297,4,Sales Tax - www.simplerstocks.com,Sales Tax - www.simplerstocks.com,1,0.0,Sales Tax - www.simplerstocks.com
428817,1299,4,Shipping - www.simplerstocks.com,Shipping - www.simplerstocks.com,1,0.0,Shipping - www.simplerstocks.com
428833,1301,4,60 Day $1 Charter Member Trial - www.simplerstocks.com,60 Day $1 Charter Member Trial - www.simplerstocks.com,1,1.0,60 Day $1 Charter Member Trial - www.simplerstocks.com
428833,1297,4,Sales Tax - www.simplerstocks.com,Sales Tax - www.simplerstocks.com,1,0.0,Sales Tax - www.simplerstocks.com
428833,1299,4,Shipping - www.simplerstocks.com,Shipping - www.simplerstocks.com,1,0.0,Shipping - www.simplerstocks.com
428847,1301,4,60 Day $1 Charter Member Trial - www.simplerstocks.com,60 Day $1 Charter Member Trial - www.simplerstocks.com,1,1.0,60 Day $1 Charter Member Trial - www.simplerstocks.com
428847,1297,4,Sales Tax - www.simplerstocks.com,Sales Tax - www.simplerstocks.com,1,0.0,Sales Tax - www.simplerstocks.com
428847,1299,4,Shipping - www.simplerstocks.com,Shipping - www.simplerstocks.com,1,0.0,Shipping - www.simplerstocks.com
428859,1301,4,60 Day $1 Charter Member Trial - www.simplerstocks.com,60 Day $1 Charter Member Trial - www.simplerstocks.com,1,1.0,60 Day $1 Charter Member Trial - www.simplerstocks.com
428859,1297,4,Sales Tax - www.simplerstocks.com,Sales Tax - www.simplerstocks.com,1,0.0,Sales Tax - www.simplerstocks.com
428859,1299,4,Shipping - www.simplerstocks.com,Shipping - www.simplerstocks.com,1,0.0,Shipping - www.simplerstocks.com
428725,1301,4,60 Day $1 Charter Member Trial - www.simplerstocks.com,60 Day $1 Charter Member Trial - www.simplerstocks.com,1,1.0,60 Day $1 Charter Member Trial - www.simplerstocks.com
428725,1297,4,Sales Tax - www.simplerstocks.com,Sales Tax - www.simplerstocks.com,1,0.0,Sales Tax - www.simplerstocks.com
428725,1299,4,Shipping - www.simplerstocks.com,Shipping - www.simplerstocks.com,1,0.0,Shipping - www.simplerstocks.com
428739,1301,4,60 Day $1 Charter Member Trial - www.simplerstocks.com,60 Day $1 Charter Member Trial - www.simplerstocks.com,1,1.0,60 Day $1 Charter Member Trial - www.simplerstocks.com
428739,1297,4,Sales Tax - www.simplerstocks.com,Sales Tax - www.simplerstocks.com,1,0.0,Sales Tax - www.simplerstocks.com
428739,1299,4,Shipping - www.simplerstocks.com,Shipping - www.simplerstocks.com,1,0.0,Shipping - www.simplerstocks.com
428753,1301,4,60 Day $1 Charter Member Trial - www.simplerstocks.com,60 Day $1 Charter Member Trial - www.simplerstocks.com,1,1.0,60 Day $1 Charter Member Trial - www.simplerstocks.com
428753,1297,4,Sales Tax - www.simplerstocks.com,Sales Tax - www.simplerstocks.com,1,0.0,Sales Tax - www.simplerstocks.com
428753,1299,4,Shipping - www.simplerstocks.com,Shipping - www.simplerstocks.com,1,0.0,Shipping - www.simplerstocks.com
428761,1301,4,60 Day $1 Charter Member Trial - www.simplerstocks.com,60 Day $1 Charter Member Trial - www.simplerstocks.com,1,1.0,60 Day $1 Charter Member Trial - www.simplerstocks.com
428761,1297,4,Sales Tax - www.simplerstocks.com,Sales Tax - www.simplerstocks.com,1,0.0,Sales Tax - www.simplerstocks.com
428761,1299,4,Shipping - www.simplerstocks.com,Shipping - www.simplerstocks.com,1,0.0,Shipping - www.simplerstocks.com
428775,1301,4,60 Day $1 Charter Member Trial - www.simplerstocks.com,60 Day $1 Charter Member Trial - www.simplerstocks.com,1,1.0,60 Day $1 Charter Member Trial - www.simplerstocks.com
428775,1297,4,Sales Tax - www.simplerstocks.com,Sales Tax - www.simplerstocks.com,1,0.0,Sales Tax - www.simplerstocks.com
428775,1299,4,Shipping - www.simplerstocks.com,Shipping - www.simplerstocks.com,1,0.0,Shipping - www.simplerstocks.com
428795,1301,4,60 Day $1 Charter Member Trial - www.simplerstocks.com,60 Day $1 Charter Member Trial - www.simplerstocks.com,1,1.0,60 Day $1 Charter Member Trial - www.simplerstocks.com
428795,1297,4,Sales Tax - www.simplerstocks.com,Sales Tax - www.simplerstocks.com,1,0.0,Sales Tax - www.simplerstocks.com
428795,1299,4,Shipping - www.simplerstocks.com,Shipping - www.simplerstocks.com,1,0.0,Shipping - www.simplerstocks.com
428807,1301,4,60 Day $1 Charter Member Trial - www.simplerstocks.com,60 Day $1 Charter Member Trial - www.simplerstocks.com,1,1.0,60 Day $1 Charter Member Trial - www.simplerstocks.com
428807,1297,4,Sales Tax - www.simplerstocks.com,Sales Tax - www.simplerstocks.com,1,0.0,Sales Tax - www.simplerstocks.com
428807,1299,4,Shipping - www.simplerstocks.com,Shipping - www.simplerstocks.com,1,0.0,Shipping - www.simplerstocks.com
428831,1301,4,60 Day $1 Charter Member Trial - www.simplerstocks.com,60 Day $1 Charter Member Trial - www.simplerstocks.com,1,1.0,60 Day $1 Charter Member Trial - www.simplerstocks.com
428831,1297,4,Sales Tax - www.simplerstocks.com,Sales Tax - www.simplerstocks.com,1,0.0,Sales Tax - www.simplerstocks.com
428831,1299,4,Shipping - www.simplerstocks.com,Shipping - www.simplerstocks.com,1,0.0,Shipping - www.simplerstocks.com
428841,1301,4,60 Day $1 Charter Member Trial - www.simplerstocks.com,60 Day $1 Charter Member Trial - www.simplerstocks.com,1,1.0,60 Day $1 Charter Member Trial - www.simplerstocks.com
428841,1297,4,Sales Tax - www.simplerstocks.com,Sales Tax - www.simplerstocks.com,1,0.0,Sales Tax - www.simplerstocks.com
428841,1299,4,Shipping - www.simplerstocks.com,Shipping - www.simplerstocks.com,1,0.0,Shipping - www.simplerstocks.com
428857,1301,4,60 Day $1 Charter Member Trial - www.simplerstocks.com,60 Day $1 Charter Member Trial - www.simplerstocks.com,1,1.0,60 Day $1 Charter Member Trial - www.simplerstocks.com
428857,1297,4,Sales Tax - www.simplerstocks.com,Sales Tax - www.simplerstocks.com,1,0.0,Sales Tax - www.simplerstocks.com
428857,1299,4,Shipping - www.simplerstocks.com,Shipping - www.simplerstocks.com,1,0.0,Shipping - www.simplerstocks.com
428723,1301,4,60 Day $1 Charter Member Trial - www.simplerstocks.com,60 Day $1 Charter Member Trial - www.simplerstocks.com,1,1.0,60 Day $1 Charter Member Trial - www.simplerstocks.com
428723,1297,4,Sales Tax - www.simplerstocks.com,Sales Tax - www.simplerstocks.com,1,0.0,Sales Tax - www.simplerstocks.com
428723,1299,4,Shipping - www.simplerstocks.com,Shipping - www.simplerstocks.com,1,0.0,Shipping - www.simplerstocks.com
428737,1301,4,60 Day $1 Charter Member Trial - www.simplerstocks.com,60 Day $1 Charter Member Trial - www.simplerstocks.com,1,1.0,60 Day $1 Charter Member Trial - www.simplerstocks.com
428737,1297,4,Sales Tax - www.simplerstocks.com,Sales Tax - www.simplerstocks.com,1,0.0,Sales Tax - www.simplerstocks.com
428737,1299,4,Shipping - www.simplerstocks.com,Shipping - www.simplerstocks.com,1,0.0,Shipping - www.simplerstocks.com
428757,1301,4,60 Day $1 Charter Member Trial - www.simplerstocks.com,60 Day $1 Charter Member Trial - www.simplerstocks.com,1,1.0,60 Day $1 Charter Member Trial - www.simplerstocks.com
428757,1297,4,Sales Tax - www.simplerstocks.com,Sales Tax - www.simplerstocks.com,1,0.0,Sales Tax - www.simplerstocks.com
428757,1299,4,Shipping - www.simplerstocks.com,Shipping - www.simplerstocks.com,1,0.0,Shipping - www.simplerstocks.com
428765,1301,4,60 Day $1 Charter Member Trial - www.simplerstocks.com,60 Day $1 Charter Member Trial - www.simplerstocks.com,1,1.0,60 Day $1 Charter Member Trial - www.simplerstocks.com
428765,1297,4,Sales Tax - www.simplerstocks.com,Sales Tax - www.simplerstocks.com,1,0.0,Sales Tax - www.simplerstocks.com
428765,1299,4,Shipping - www.simplerstocks.com,Shipping - www.simplerstocks.com,1,0.0,Shipping - www.simplerstocks.com
428779,1301,4,60 Day $1 Charter Member Trial - www.simplerstocks.com,60 Day $1 Charter Member Trial - www.simplerstocks.com,1,1.0,60 Day $1 Charter Member Trial - www.simplerstocks.com
428779,1297,4,Sales Tax - www.simplerstocks.com,Sales Tax - www.simplerstocks.com,1,0.0,Sales Tax - www.simplerstocks.com
428779,1299,4,Shipping - www.simplerstocks.com,Shipping - www.simplerstocks.com,1,0.0,Shipping - www.simplerstocks.com
428803,1301,4,60 Day $1 Charter Member Trial - www.simplerstocks.com,60 Day $1 Charter Member Trial - www.simplerstocks.com,1,1.0,60 Day $1 Charter Member Trial - www.simplerstocks.com
428803,1297,4,Sales Tax - www.simplerstocks.com,Sales Tax - www.simplerstocks.com,1,0.0,Sales Tax - www.simplerstocks.com
428803,1299,4,Shipping - www.simplerstocks.com,Shipping - www.simplerstocks.com,1,0.0,Shipping - www.simplerstocks.com
428819,1301,4,60 Day $1 Charter Member Trial - www.simplerstocks.com,60 Day $1 Charter Member Trial - www.simplerstocks.com,1,1.0,60 Day $1 Charter Member Trial - www.simplerstocks.com
428819,1297,4,Sales Tax - www.simplerstocks.com,Sales Tax - www.simplerstocks.com,1,0.0,Sales Tax - www.simplerstocks.com
428819,1299,4,Shipping - www.simplerstocks.com,Shipping - www.simplerstocks.com,1,0.0,Shipping - www.simplerstocks.com
428827,1301,4,60 Day $1 Charter Member Trial - www.simplerstocks.com,60 Day $1 Charter Member Trial - www.simplerstocks.com,1,1.0,60 Day $1 Charter Member Trial - www.simplerstocks.com
428827,1297,4,Sales Tax - www.simplerstocks.com,Sales Tax - www.simplerstocks.com,1,0.0,Sales Tax - www.simplerstocks.com
428827,1299,4,Shipping - www.simplerstocks.com,Shipping - www.simplerstocks.com,1,0.0,Shipping - www.simplerstocks.com
428839,1301,4,60 Day $1 Charter Member Trial - www.simplerstocks.com,60 Day $1 Charter Member Trial - www.simplerstocks.com,1,1.0,60 Day $1 Charter Member Trial - www.simplerstocks.com
428839,1297,4,Sales Tax - www.simplerstocks.com,Sales Tax - www.simplerstocks.com,1,0.0,Sales Tax - www.simplerstocks.com
428839,1299,4,Shipping - www.simplerstocks.com,Shipping - www.simplerstocks.com,1,0.0,Shipping - www.simplerstocks.com
428855,1301,4,60 Day $1 Charter Member Trial - www.simplerstocks.com,60 Day $1 Charter Member Trial - www.simplerstocks.com,1,1.0,60 Day $1 Charter Member Trial - www.simplerstocks.com
428855,1297,4,Sales Tax - www.simplerstocks.com,Sales Tax - www.simplerstocks.com,1,0.0,Sales Tax - www.simplerstocks.com
428855,1299,4,Shipping - www.simplerstocks.com,Shipping - www.simplerstocks.com,1,0.0,Shipping - www.simplerstocks.com
428729,1301,4,60 Day $1 Charter Member Trial - www.simplerstocks.com,60 Day $1 Charter Member Trial - www.simplerstocks.com,1,1.0,60 Day $1 Charter Member Trial - www.simplerstocks.com
428729,1297,4,Sales Tax - www.simplerstocks.com,Sales Tax - www.simplerstocks.com,1,0.0,Sales Tax - www.simplerstocks.com
428729,1299,4,Shipping - www.simplerstocks.com,Shipping - www.simplerstocks.com,1,0.0,Shipping - www.simplerstocks.com
428743,1301,4,60 Day $1 Charter Member Trial - www.simplerstocks.com,60 Day $1 Charter Member Trial - www.simplerstocks.com,1,1.0,60 Day $1 Charter Member Trial - www.simplerstocks.com
428743,1297,4,Sales Tax - www.simplerstocks.com,Sales Tax - www.simplerstocks.com,1,0.0,Sales Tax - www.simplerstocks.com
428743,1299,4,Shipping - www.simplerstocks.com,Shipping - www.simplerstocks.com,1,0.0,Shipping - www.simplerstocks.com
428759,1301,4,60 Day $1 Charter Member Trial - www.simplerstocks.com,60 Day $1 Charter Member Trial - www.simplerstocks.com,1,1.0,60 Day $1 Charter Member Trial - www.simplerstocks.com
428759,1297,4,Sales Tax - www.simplerstocks.com,Sales Tax - www.simplerstocks.com,1,0.0,Sales Tax - www.simplerstocks.com
428759,1299,4,Shipping - www.simplerstocks.com,Shipping - www.simplerstocks.com,1,0.0,Shipping - www.simplerstocks.com
428783,1301,4,60 Day $1 Charter Member Trial - www.simplerstocks.com,60 Day $1 Charter Member Trial - www.simplerstocks.com,1,1.0,60 Day $1 Charter Member Trial - www.simplerstocks.com
428783,1297,4,Sales Tax - www.simplerstocks.com,Sales Tax - www.simplerstocks.com,1,0.0,Sales Tax - www.simplerstocks.com
428783,1299,4,Shipping - www.simplerstocks.com,Shipping - www.simplerstocks.com,1,0.0,Shipping - www.simplerstocks.com
428791,1301,4,60 Day $1 Charter Member Trial - www.simplerstocks.com,60 Day $1 Charter Member Trial - www.simplerstocks.com,1,1.0,60 Day $1 Charter Member Trial - www.simplerstocks.com
428791,1297,4,Sales Tax - www.simplerstocks.com,Sales Tax - www.simplerstocks.com,1,0.0,Sales Tax - www.simplerstocks.com
428791,1299,4,Shipping - www.simplerstocks.com,Shipping - www.simplerstocks.com,1,0.0,Shipping - www.simplerstocks.com
428813,1301,4,60 Day $1 Charter Member Trial - www.simplerstocks.com,60 Day $1 Charter Member Trial - www.simplerstocks.com,1,1.0,60 Day $1 Charter Member Trial - www.simplerstocks.com
428813,1297,4,Sales Tax - www.simplerstocks.com,Sales Tax - www.simplerstocks.com,1,0.0,Sales Tax - www.simplerstocks.com
428813,1299,4,Shipping - www.simplerstocks.com,Shipping - www.simplerstocks.com,1,0.0,Shipping - www.simplerstocks.com
428835,1301,4,60 Day $1 Charter Member Trial - www.simplerstocks.com,60 Day $1 Charter Member Trial - www.simplerstocks.com,1,1.0,60 Day $1 Charter Member Trial - www.simplerstocks.com
428835,1297,4,Sales Tax - www.simplerstocks.com,Sales Tax - www.simplerstocks.com,1,0.0,Sales Tax - www.simplerstocks.com
428835,1299,4,Shipping - www.simplerstocks.com,Shipping - www.simplerstocks.com,1,0.0,Shipping - www.simplerstocks.com
428853,1301,4,60 Day $1 Charter Member Trial - www.simplerstocks.com,60 Day $1 Charter Member Trial - www.simplerstocks.com,1,1.0,60 Day $1 Charter Member Trial - www.simplerstocks.com
428853,1297,4,Sales Tax - www.simplerstocks.com,Sales Tax - www.simplerstocks.com,1,0.0,Sales Tax - www.simplerstocks.com
428853,1299,4,Shipping - www.simplerstocks.com,Shipping - www.simplerstocks.com,1,0.0,Shipping - www.simplerstocks.com
428871,1301,4,60 Day $1 Charter Member Trial - www.simplerstocks.com,60 Day $1 Charter Member Trial - www.simplerstocks.com,1,1.0,60 Day $1 Charter Member Trial - www.simplerstocks.com
428871,1297,4,Sales Tax - www.simplerstocks.com,Sales Tax - www.simplerstocks.com,1,0.0,Sales Tax - www.simplerstocks.com
428871,1299,4,Shipping - www.simplerstocks.com,Shipping - www.simplerstocks.com,1,0.0,Shipping - www.simplerstocks.com
428889,1301,4,60 Day $1 Charter Member Trial - www.simplerstocks.com,60 Day $1 Charter Member Trial - www.simplerstocks.com,1,1.0,60 Day $1 Charter Member Trial - www.simplerstocks.com
428889,1297,4,Sales Tax - www.simplerstocks.com,Sales Tax - www.simplerstocks.com,1,0.0,Sales Tax - www.simplerstocks.com
