OrderId,ProductId,ItemType,ItemName,ItemDescription,Qty,PricePerUnit,Notes
478411,1425,4,TFF Trial,,1,5.0,
478411,0,1,Shipping,Shipping,1,0.0,
478415,1425,4,TFF Trial,,1,5.0,
478415,0,1,Shipping,Shipping,1,0.0,
478421,1425,4,TFF Trial,,1,5.0,
478421,0,1,Shipping,Shipping,1,0.0,
478429,1425,4,TFF Trial,,1,9.97,
478439,1425,4,TFF Trial,,1,9.97,
478449,1425,4,TFF Trial,,1,7.0,
478459,1425,4,TFF Trial,,1,7.0,
478471,1429,4,TFF April Seminar,,1,197.0,
478485,1429,4,TFF April Seminar,,1,197.0,
478501,1425,4,TFF Trial,,1,7.0,
478413,1425,4,TFF Trial,,1,7.0,
478419,1429,4,TFF April Seminar,April Seminar,1,197.0,
478427,1429,4,TFF April Seminar,,1,197.0,
478437,1429,4,TFF April Seminar,,1,197.0,
478447,1429,4,TFF April Seminar,,1,197.0,
478457,1425,4,TFF Trial,,1,7.0,
478465,1425,4,TFF Trial,,1,7.0,
478477,1425,4,TFF Trial,,1,7.0,
478493,1425,4,TFF Trial,,1,7.0,
478503,1425,4,TFF Trial,,1,7.0,
478417,1425,4,TFF Trial,,1,7.0,
478423,1425,4,TFF Trial,,1,7.0,
478435,1425,4,TFF Trial,,1,7.0,
478445,1425,4,TFF Trial,,1,7.0,
478451,1425,4,TFF Trial,,1,7.0,
478467,1425,4,TFF Trial,,1,7.0,
478479,1425,4,TFF Trial,,1,7.0,
478487,1425,4,TFF Trial,,1,7.0,
478509,1425,4,TFF Trial,,1,7.0,
478531,1425,4,TFF Trial,,1,7.0,
478425,1439,4,TFF May Seminar Special,,1,97.0,
478433,1439,4,TFF May Seminar Special,,1,97.0,
478443,1439,4,TFF May Seminar Special,,1,97.0,
478455,1439,4,TFF May Seminar Special,,1,97.0,
478463,1425,4,TFF Trial,,1,7.0,
478475,1425,4,TFF Trial,,1,7.0,
478489,1439,4,TFF May Seminar Special,,1,97.0,
478507,1425,4,TFF Trial,,1,7.0,
478521,1439,4,TFF May Seminar Special,,1,97.0,
478537,1439,4,TFF May Seminar Special,,1,97.0,
478431,1439,4,TFF May Seminar Special,,1,97.0,
478441,1439,4,TFF May Seminar Special,,1,97.0,
478453,1425,4,TFF Trial,,1,7.0,
478461,1425,4,TFF Trial,,1,7.0,
478473,1425,4,TFF Trial,,1,7.0,
478495,1447,4,TFF How I Trade DVD (Members),,1,0.0,
478495,1449,4,TFF Forex Pro Elite Dallas,,1,97.0,
478505,1447,4,TFF How I Trade DVD (Members),,1,0.0,
478505,1449,4,TFF Forex Pro Elite Dallas,,1,97.0,
478525,1425,4,TFF Trial,,1,7.0,
478561,78,4,Stocks ETF Newsletter + Trading Chat Roo- no trial - www.fibonacciqueen.com,Stocks ETF Newsletter + Trading Chat Roo- no trial - www.fibonacciqueen.com ,1,147.0,
478469,50,4,GOLD: Room + Newsletter ($7 trial) Promo - www.simpleroptions.com,GOLD: Room + Newsletter ($7 trial) Promo - www.simpleroptions.com,1,7.0,
478469,34,4,Sales Tax - www.simpleroptions.com,Sales Tax - www.simpleroptions.com,1,0.0,
478469,36,4,Shipping - www.simpleroptions.com,Shipping - www.simpleroptions.com,1,0.0,
478481,50,4,GOLD: Room + Newsletter ($7 trial) Promo - www.simpleroptions.com,GOLD: Room + Newsletter ($7 trial) Promo - www.simpleroptions.com,1,147.0,
478481,34,4,Sales Tax - www.simpleroptions.com,Sales Tax - www.simpleroptions.com,1,0.0,
478481,36,4,Shipping - www.simpleroptions.com,Shipping - www.simpleroptions.com,1,0.0,
478491,34,4,Sales Tax - www.simpleroptions.com,Sales Tax - www.simpleroptions.com,1,0.0,
478511,1459,4,Live 3-Day Options Chicago Seminar - www.simpleroptions.com,2092 - www.simpleroptions.com,1,0.0,
478511,1459,4,Live 3-Day Options Chicago Seminar - www.simpleroptions.com,2092 - www.simpleroptions.com,1,997.0,
478511,34,4,Sales Tax - www.simpleroptions.com,Sales Tax - www.simpleroptions.com,1,0.0,
478523,50,4,GOLD: Room + Newsletter ($7 trial) Promo - www.simpleroptions.com,GOLD: Room + Newsletter ($7 trial) Promo - www.simpleroptions.com,1,7.0,
478523,34,4,Sales Tax - www.simpleroptions.com,Sales Tax - www.simpleroptions.com,1,0.0,
478523,36,4,Shipping - www.simpleroptions.com,Shipping - www.simpleroptions.com,1,0.0,
478543,34,4,Sales Tax - www.simpleroptions.com,Sales Tax - www.simpleroptions.com,1,0.0,
478559,50,4,GOLD: Room + Newsletter ($7 trial) Promo - www.simpleroptions.com,GOLD: Room + Newsletter ($7 trial) Promo - www.simpleroptions.com,1,7.0,
478559,34,4,Sales Tax - www.simpleroptions.com,Sales Tax - www.simpleroptions.com,1,0.0,
478559,36,4,Shipping - www.simpleroptions.com,Shipping - www.simpleroptions.com,1,0.0,
478579,1461,4,Online 3-Day Options Chicago Seminar - www.simpleroptions.com,9821 - www.simpleroptions.com,1,997.0,
478579,34,4,Sales Tax - www.simpleroptions.com,Sales Tax - www.simpleroptions.com,1,0.0,
478579,36,4,Shipping - www.simpleroptions.com,Shipping - www.simpleroptions.com,1,0.0,
478595,1461,4,Online 3-Day Options Chicago Seminar - www.simpleroptions.com,9821 - www.simpleroptions.com,1,997.0,
478595,34,4,Sales Tax - www.simpleroptions.com,Sales Tax - www.simpleroptions.com,1,0.0,
478595,36,4,Shipping - www.simpleroptions.com,Shipping - www.simpleroptions.com,1,0.0,
478601,50,4,GOLD: Room + Newsletter ($7 trial) Promo - www.simpleroptions.com,GOLD: Room + Newsletter ($7 trial) Promo - www.simpleroptions.com,1,7.0,
478601,34,4,Sales Tax - www.simpleroptions.com,Sales Tax - www.simpleroptions.com,1,0.0,
478601,36,4,Shipping - www.simpleroptions.com,Shipping - www.simpleroptions.com,1,0.0,
478483,50,4,GOLD: Room + Newsletter ($7 trial) Promo - www.simpleroptions.com,GOLD: Room + Newsletter ($7 trial) Promo - www.simpleroptions.com,1,7.0,
478483,34,4,Sales Tax - www.simpleroptions.com,Sales Tax - www.simpleroptions.com,1,0.0,
478483,36,4,Shipping - www.simpleroptions.com,Shipping - www.simpleroptions.com,1,0.0,
478497,1461,4,Online 3-Day Options Chicago Seminar - www.simpleroptions.com,9821 - www.simpleroptions.com,1,997.0,
478497,34,4,Sales Tax - www.simpleroptions.com,Sales Tax - www.simpleroptions.com,1,0.0,
478497,36,4,Shipping - www.simpleroptions.com,Shipping - www.simpleroptions.com,1,0.0,
478513,50,4,GOLD: Room + Newsletter ($7 trial) Promo - www.simpleroptions.com,GOLD: Room + Newsletter ($7 trial) Promo - www.simpleroptions.com,1,7.0,
478513,34,4,Sales Tax - www.simpleroptions.com,Sales Tax - www.simpleroptions.com,1,0.0,
478513,36,4,Shipping - www.simpleroptions.com,Shipping - www.simpleroptions.com,1,0.0,
478527,1461,4,Online 3-Day Options Chicago Seminar - www.simpleroptions.com,9821 - www.simpleroptions.com,1,997.0,
478527,34,4,Sales Tax - www.simpleroptions.com,Sales Tax - www.simpleroptions.com,1,0.0,
478527,36,4,Shipping - www.simpleroptions.com,Shipping - www.simpleroptions.com,1,0.0,
478539,50,4,GOLD: Room + Newsletter ($7 trial) Promo - www.simpleroptions.com,GOLD: Room + Newsletter ($7 trial) Promo - www.simpleroptions.com,1,147.0,
478539,34,4,Sales Tax - www.simpleroptions.com,Sales Tax - www.simpleroptions.com,1,0.0,
478539,36,4,Shipping - www.simpleroptions.com,Shipping - www.simpleroptions.com,1,0.0,
478553,1459,4,Live 3-Day Options Chicago Seminar - www.simpleroptions.com,2092 - www.simpleroptions.com,1,997.0,
478553,34,4,Sales Tax - www.simpleroptions.com,Sales Tax - www.simpleroptions.com,1,0.0,
478553,36,4,Shipping - www.simpleroptions.com,Shipping - www.simpleroptions.com,1,0.0,
478571,50,4,GOLD: Room + Newsletter ($7 trial) Promo - www.simpleroptions.com,GOLD: Room + Newsletter ($7 trial) Promo - www.simpleroptions.com,1,7.0,
478571,34,4,Sales Tax - www.simpleroptions.com,Sales Tax - www.simpleroptions.com,1,0.0,
478571,36,4,Shipping - www.simpleroptions.com,Shipping - www.simpleroptions.com,1,0.0,
478583,50,4,GOLD: Room + Newsletter ($7 trial) Promo - www.simpleroptions.com,GOLD: Room + Newsletter ($7 trial) Promo - www.simpleroptions.com,1,7.0,
478583,34,4,Sales Tax - www.simpleroptions.com,Sales Tax - www.simpleroptions.com,1,0.0,
478583,36,4,Shipping - www.simpleroptions.com,Shipping - www.simpleroptions.com,1,0.0,
478611,50,4,GOLD: Room + Newsletter ($7 trial) Promo - www.simpleroptions.com,GOLD: Room + Newsletter ($7 trial) Promo - www.simpleroptions.com,1,7.0,
478611,34,4,Sales Tax - www.simpleroptions.com,Sales Tax - www.simpleroptions.com,1,0.0,
478611,36,4,Shipping - www.simpleroptions.com,Shipping - www.simpleroptions.com,1,0.0,
478623,50,4,GOLD: Room + Newsletter ($7 trial) Promo - www.simpleroptions.com,GOLD: Room + Newsletter ($7 trial) Promo - www.simpleroptions.com,1,7.0,
478623,34,4,Sales Tax - www.simpleroptions.com,Sales Tax - www.simpleroptions.com,1,0.0,
478623,36,4,Shipping - www.simpleroptions.com,Shipping - www.simpleroptions.com,1,0.0,
478499,50,4,GOLD: Room + Newsletter ($7 trial) Promo - www.simpleroptions.com,GOLD: Room + Newsletter ($7 trial) Promo - www.simpleroptions.com,1,7.0,
478499,34,4,Sales Tax - www.simpleroptions.com,Sales Tax - www.simpleroptions.com,1,0.0,
478499,36,4,Shipping - www.simpleroptions.com,Shipping - www.simpleroptions.com,1,0.0,
478529,1465,4,Live 3-Day Options Chicago Seminar - www.simpleroptions.com,20922 - www.simpleroptions.com,1,997.0,
478529,34,4,Sales Tax - www.simpleroptions.com,Sales Tax - www.simpleroptions.com,1,0.0,
478529,36,4,Shipping - www.simpleroptions.com,Shipping - www.simpleroptions.com,1,0.0,
478535,50,4,GOLD: Room + Newsletter ($7 trial) Promo - www.simpleroptions.com,GOLD: Room + Newsletter ($7 trial) Promo - www.simpleroptions.com,1,7.0,
478535,34,4,Sales Tax - www.simpleroptions.com,Sales Tax - www.simpleroptions.com,1,0.0,
478535,36,4,Shipping - www.simpleroptions.com,Shipping - www.simpleroptions.com,1,0.0,
478557,50,4,GOLD: Room + Newsletter ($7 trial) Promo - www.simpleroptions.com,GOLD: Room + Newsletter ($7 trial) Promo - www.simpleroptions.com,1,7.0,
478557,34,4,Sales Tax - www.simpleroptions.com,Sales Tax - www.simpleroptions.com,1,0.0,
478557,36,4,Shipping - www.simpleroptions.com,Shipping - www.simpleroptions.com,1,0.0,
478565,50,4,GOLD: Room + Newsletter ($7 trial) Promo - www.simpleroptions.com,GOLD: Room + Newsletter ($7 trial) Promo - www.simpleroptions.com,1,7.0,
478565,34,4,Sales Tax - www.simpleroptions.com,Sales Tax - www.simpleroptions.com,1,0.0,
478565,36,4,Shipping - www.simpleroptions.com,Shipping - www.simpleroptions.com,1,0.0,
478581,1461,4,Online 3-Day Options Chicago Seminar - www.simpleroptions.com,9821 - www.simpleroptions.com,1,797.0,
478581,34,4,Sales Tax - www.simpleroptions.com,Sales Tax - www.simpleroptions.com,1,0.0,
478581,36,4,Shipping - www.simpleroptions.com,Shipping - www.simpleroptions.com,1,0.0,
478597,1463,4,Online 3-Day Options Chicago Seminar - www.simpleroptions.com,98212 - www.simpleroptions.com,1,997.0,
478597,34,4,Sales Tax - www.simpleroptions.com,Sales Tax - www.simpleroptions.com,1,0.0,
478597,36,4,Shipping - www.simpleroptions.com,Shipping - www.simpleroptions.com,1,0.0,
478613,50,4,GOLD: Room + Newsletter ($7 trial) Promo - www.simpleroptions.com,GOLD: Room + Newsletter ($7 trial) Promo - www.simpleroptions.com,1,7.0,
478613,34,4,Sales Tax - www.simpleroptions.com,Sales Tax - www.simpleroptions.com,1,0.0,
478613,36,4,Shipping - www.simpleroptions.com,Shipping - www.simpleroptions.com,1,0.0,
478629,1465,4,$79 per month 30 day trial (Book) - www.simpleroptions.com,$79 per month 30 day trial (Book) - www.simpleroptions.com,1,0.0,
478629,34,4,Sales Tax - www.simpleroptions.com,Sales Tax - www.simpleroptions.com,1,0.0,
478629,36,4,Shipping - www.simpleroptions.com,Shipping - www.simpleroptions.com,1,0.0,
478519,50,4,GOLD: Room + Newsletter ($7 trial) Promo - www.simpleroptions.com,GOLD: Room + Newsletter ($7 trial) Promo - www.simpleroptions.com,1,7.0,
478519,34,4,Sales Tax - www.simpleroptions.com,Sales Tax - www.simpleroptions.com,1,0.0,
478519,36,4,Shipping - www.simpleroptions.com,Shipping - www.simpleroptions.com,1,0.0,
478541,50,4,GOLD: Room + Newsletter ($7 trial) Promo - www.simpleroptions.com,GOLD: Room + Newsletter ($7 trial) Promo - www.simpleroptions.com,1,7.0,
478541,34,4,Sales Tax - www.simpleroptions.com,Sales Tax - www.simpleroptions.com,1,0.0,
478541,36,4,Shipping - www.simpleroptions.com,Shipping - www.simpleroptions.com,1,0.0,
478549,50,4,GOLD: Room + Newsletter ($7 trial) Promo - www.simpleroptions.com,GOLD: Room + Newsletter ($7 trial) Promo - www.simpleroptions.com,1,7.0,
478549,34,4,Sales Tax - www.simpleroptions.com,Sales Tax - www.simpleroptions.com,1,0.0,
478549,36,4,Shipping - www.simpleroptions.com,Shipping - www.simpleroptions.com,1,0.0,
478577,50,4,GOLD: Room + Newsletter ($7 trial) Promo - www.simpleroptions.com,GOLD: Room + Newsletter ($7 trial) Promo - www.simpleroptions.com,1,7.0,
478577,34,4,Sales Tax - www.simpleroptions.com,Sales Tax - www.simpleroptions.com,1,0.0,
478577,36,4,Shipping - www.simpleroptions.com,Shipping - www.simpleroptions.com,1,0.0,
478589,50,4,GOLD: Room + Newsletter ($7 trial) Promo - www.simpleroptions.com,GOLD: Room + Newsletter ($7 trial) Promo - www.simpleroptions.com,1,7.0,
478589,34,4,Sales Tax - www.simpleroptions.com,Sales Tax - www.simpleroptions.com,1,0.0,
478589,36,4,Shipping - www.simpleroptions.com,Shipping - www.simpleroptions.com,1,0.0,
478599,50,4,GOLD: Room + Newsletter ($7 trial) Promo - www.simpleroptions.com,GOLD: Room + Newsletter ($7 trial) Promo - www.simpleroptions.com,1,7.0,
478599,34,4,Sales Tax - www.simpleroptions.com,Sales Tax - www.simpleroptions.com,1,0.0,
478599,36,4,Shipping - www.simpleroptions.com,Shipping - www.simpleroptions.com,1,0.0,
478619,50,4,GOLD: Room + Newsletter ($7 trial) Promo - www.simpleroptions.com,GOLD: Room + Newsletter ($7 trial) Promo - www.simpleroptions.com,1,7.0,
478619,34,4,Sales Tax - www.simpleroptions.com,Sales Tax - www.simpleroptions.com,1,0.0,
478619,36,4,Shipping - www.simpleroptions.com,Shipping - www.simpleroptions.com,1,0.0,
478633,50,4,GOLD: Room + Newsletter ($7 trial) Promo - www.simpleroptions.com,GOLD: Room + Newsletter ($7 trial) Promo - www.simpleroptions.com,1,7.0,
478633,34,4,Sales Tax - www.simpleroptions.com,Sales Tax - www.simpleroptions.com,1,0.0,
478633,36,4,Shipping - www.simpleroptions.com,Shipping - www.simpleroptions.com,1,0.0,
478655,50,4,GOLD: Room + Newsletter ($7 trial) Promo - www.simpleroptions.com,GOLD: Room + Newsletter ($7 trial) Promo - www.simpleroptions.com,1,7.0,
478655,34,4,Sales Tax - www.simpleroptions.com,Sales Tax - www.simpleroptions.com,1,0.0,
478655,36,4,Shipping - www.simpleroptions.com,Shipping - www.simpleroptions.com,1,0.0,
478669,50,4,GOLD: Room + Newsletter ($7 trial) Promo - www.simpleroptions.com,GOLD: Room + Newsletter ($7 trial) Promo - www.simpleroptions.com,1,7.0,
478669,34,4,Sales Tax - www.simpleroptions.com,Sales Tax - www.simpleroptions.com,1,0.0,
478669,36,4,Shipping - www.simpleroptions.com,Shipping - www.simpleroptions.com,1,0.0,
478517,50,4,GOLD: Room + Newsletter ($7 trial) Promo - www.simpleroptions.com,GOLD: Room + Newsletter ($7 trial) Promo - www.simpleroptions.com,1,7.0,
478517,34,4,Sales Tax - www.simpleroptions.com,Sales Tax - www.simpleroptions.com,1,0.0,
478517,36,4,Shipping - www.simpleroptions.com,Shipping - www.simpleroptions.com,1,0.0,
478533,50,4,GOLD: Room + Newsletter ($7 trial) Promo - www.simpleroptions.com,GOLD: Room + Newsletter ($7 trial) Promo - www.simpleroptions.com,1,7.0,
478533,34,4,Sales Tax - www.simpleroptions.com,Sales Tax - www.simpleroptions.com,1,0.0,
478533,36,4,Shipping - www.simpleroptions.com,Shipping - www.simpleroptions.com,1,0.0,
478551,50,4,GOLD: Room + Newsletter ($7 trial) Promo - www.simpleroptions.com,GOLD: Room + Newsletter ($7 trial) Promo - www.simpleroptions.com,1,7.0,
478551,34,4,Sales Tax - www.simpleroptions.com,Sales Tax - www.simpleroptions.com,1,0.0,
478551,36,4,Shipping - www.simpleroptions.com,Shipping - www.simpleroptions.com,1,0.0,
478567,50,4,GOLD: Room + Newsletter ($7 trial) Promo - www.simpleroptions.com,GOLD: Room + Newsletter ($7 trial) Promo - www.simpleroptions.com,1,7.0,
478567,34,4,Sales Tax - www.simpleroptions.com,Sales Tax - www.simpleroptions.com,1,0.0,
478567,36,4,Shipping - www.simpleroptions.com,Shipping - www.simpleroptions.com,1,0.0,
478585,50,4,GOLD: Room + Newsletter ($7 trial) Promo - www.simpleroptions.com,GOLD: Room + Newsletter ($7 trial) Promo - www.simpleroptions.com,1,7.0,
478585,34,4,Sales Tax - www.simpleroptions.com,Sales Tax - www.simpleroptions.com,1,0.0,
478585,36,4,Shipping - www.simpleroptions.com,Shipping - www.simpleroptions.com,1,0.0,
478603,50,4,GOLD: Room + Newsletter ($7 trial) Promo - www.simpleroptions.com,GOLD: Room + Newsletter ($7 trial) Promo - www.simpleroptions.com,1,7.0,
478603,34,4,Sales Tax - www.simpleroptions.com,Sales Tax - www.simpleroptions.com,1,0.0,
478603,36,4,Shipping - www.simpleroptions.com,Shipping - www.simpleroptions.com,1,0.0,
478621,50,4,GOLD: Room + Newsletter ($7 trial) Promo - www.simpleroptions.com,GOLD: Room + Newsletter ($7 trial) Promo - www.simpleroptions.com,1,7.0,
478621,34,4,Sales Tax - www.simpleroptions.com,Sales Tax - www.simpleroptions.com,1,0.0,
478621,36,4,Shipping - www.simpleroptions.com,Shipping - www.simpleroptions.com,1,0.0,
478639,50,4,GOLD: Room + Newsletter ($7 trial) Promo - www.simpleroptions.com,GOLD: Room + Newsletter ($7 trial) Promo - www.simpleroptions.com,1,7.0,
478639,34,4,Sales Tax - www.simpleroptions.com,Sales Tax - www.simpleroptions.com,1,0.0,
478639,36,4,Shipping - www.simpleroptions.com,Shipping - www.simpleroptions.com,1,0.0,
478659,50,4,GOLD: Room + Newsletter ($7 trial) Promo - www.simpleroptions.com,GOLD: Room + Newsletter ($7 trial) Promo - www.simpleroptions.com,1,7.0,
478659,34,4,Sales Tax - www.simpleroptions.com,Sales Tax - www.simpleroptions.com,1,0.0,
478659,36,4,Shipping - www.simpleroptions.com,Shipping - www.simpleroptions.com,1,0.0,
478663,50,4,GOLD: Room + Newsletter ($7 trial) Promo - www.simpleroptions.com,GOLD: Room + Newsletter ($7 trial) Promo - www.simpleroptions.com,1,7.0,
478663,34,4,Sales Tax - www.simpleroptions.com,Sales Tax - www.simpleroptions.com,1,0.0,
478663,36,4,Shipping - www.simpleroptions.com,Shipping - www.simpleroptions.com,1,0.0,
478547,50,4,GOLD: Room + Newsletter ($7 trial) Promo - www.simpleroptions.com,GOLD: Room + Newsletter ($7 trial) Promo - www.simpleroptions.com,1,7.0,
478547,34,4,Sales Tax - www.simpleroptions.com,Sales Tax - www.simpleroptions.com,1,0.0,
478547,36,4,Shipping - www.simpleroptions.com,Shipping - www.simpleroptions.com,1,0.0,
478563,34,4,Sales Tax - www.simpleroptions.com,Sales Tax - www.simpleroptions.com,1,0.0,
478563,36,4,Shipping - www.simpleroptions.com,Shipping - www.simpleroptions.com,1,0.0,
478573,50,4,GOLD: Room + Newsletter ($7 trial) Promo - www.simpleroptions.com,GOLD: Room + Newsletter ($7 trial) Promo - www.simpleroptions.com,1,7.0,
478573,34,4,Sales Tax - www.simpleroptions.com,Sales Tax - www.simpleroptions.com,1,0.0,
478573,36,4,Shipping - www.simpleroptions.com,Shipping - www.simpleroptions.com,1,0.0,
478593,50,4,GOLD: Room + Newsletter ($7 trial) Promo - www.simpleroptions.com,GOLD: Room + Newsletter ($7 trial) Promo - www.simpleroptions.com,1,7.0,
478593,34,4,Sales Tax - www.simpleroptions.com,Sales Tax - www.simpleroptions.com,1,0.0,
478593,36,4,Shipping - www.simpleroptions.com,Shipping - www.simpleroptions.com,1,0.0,
478607,50,4,GOLD: Room + Newsletter ($7 trial) Promo - www.simpleroptions.com,GOLD: Room + Newsletter ($7 trial) Promo - www.simpleroptions.com,1,7.0,
478607,34,4,Sales Tax - www.simpleroptions.com,Sales Tax - www.simpleroptions.com,1,0.0,
478607,36,4,Shipping - www.simpleroptions.com,Shipping - www.simpleroptions.com,1,0.0,
478625,50,4,GOLD: Room + Newsletter ($7 trial) Promo - www.simpleroptions.com,GOLD: Room + Newsletter ($7 trial) Promo - www.simpleroptions.com,1,7.0,
478625,34,4,Sales Tax - www.simpleroptions.com,Sales Tax - www.simpleroptions.com,1,0.0,
478625,36,4,Shipping - www.simpleroptions.com,Shipping - www.simpleroptions.com,1,0.0,
478645,50,4,GOLD: Room + Newsletter ($7 trial) Promo - www.simpleroptions.com,GOLD: Room + Newsletter ($7 trial) Promo - www.simpleroptions.com,1,7.0,
478645,34,4,Sales Tax - www.simpleroptions.com,Sales Tax - www.simpleroptions.com,1,0.0,
478645,36,4,Shipping - www.simpleroptions.com,Shipping - www.simpleroptions.com,1,0.0,
478661,50,4,GOLD: Room + Newsletter ($7 trial) Promo - www.simpleroptions.com,GOLD: Room + Newsletter ($7 trial) Promo - www.simpleroptions.com,1,7.0,
478661,34,4,Sales Tax - www.simpleroptions.com,Sales Tax - www.simpleroptions.com,1,0.0,
478661,36,4,Shipping - www.simpleroptions.com,Shipping - www.simpleroptions.com,1,0.0,
478681,50,4,GOLD: Room + Newsletter ($7 trial) Promo - www.simpleroptions.com,GOLD: Room + Newsletter ($7 trial) Promo - www.simpleroptions.com,1,7.0,
478681,34,4,Sales Tax - www.simpleroptions.com,Sales Tax - www.simpleroptions.com,1,0.0,
478681,36,4,Shipping - www.simpleroptions.com,Shipping - www.simpleroptions.com,1,0.0,
478555,50,4,GOLD: Room + Newsletter ($7 trial) Promo - www.simpleroptions.com,GOLD: Room + Newsletter ($7 trial) Promo - www.simpleroptions.com,1,7.0,
478555,34,4,Sales Tax - www.simpleroptions.com,Sales Tax - www.simpleroptions.com,1,0.0,
478555,36,4,Shipping - www.simpleroptions.com,Shipping - www.simpleroptions.com,1,0.0,
478569,50,4,GOLD: Room + Newsletter ($7 trial) Promo - www.simpleroptions.com,GOLD: Room + Newsletter ($7 trial) Promo - www.simpleroptions.com,1,7.0,
478569,34,4,Sales Tax - www.simpleroptions.com,Sales Tax - www.simpleroptions.com,1,0.0,
478569,36,4,Shipping - www.simpleroptions.com,Shipping - www.simpleroptions.com,1,0.0,
478587,50,4,GOLD: Room + Newsletter ($7 trial) Promo - www.simpleroptions.com,GOLD: Room + Newsletter ($7 trial) Promo - www.simpleroptions.com,1,7.0,
478587,34,4,Sales Tax - www.simpleroptions.com,Sales Tax - www.simpleroptions.com,1,0.0,
478587,36,4,Shipping - www.simpleroptions.com,Shipping - www.simpleroptions.com,1,0.0,
478609,50,4,GOLD: Room + Newsletter ($7 trial) Promo - www.simpleroptions.com,GOLD: Room + Newsletter ($7 trial) Promo - www.simpleroptions.com,1,7.0,
478609,34,4,Sales Tax - www.simpleroptions.com,Sales Tax - www.simpleroptions.com,1,0.0,
478609,36,4,Shipping - www.simpleroptions.com,Shipping - www.simpleroptions.com,1,0.0,
478627,50,4,GOLD: Room + Newsletter ($7 trial) Promo - www.simpleroptions.com,GOLD: Room + Newsletter ($7 trial) Promo - www.simpleroptions.com,1,7.0,
478627,34,4,Sales Tax - www.simpleroptions.com,Sales Tax - www.simpleroptions.com,1,0.0,
478627,36,4,Shipping - www.simpleroptions.com,Shipping - www.simpleroptions.com,1,0.0,
478635,50,4,GOLD: Room + Newsletter ($7 trial) Promo - www.simpleroptions.com,GOLD: Room + Newsletter ($7 trial) Promo - www.simpleroptions.com,1,7.0,
478635,34,4,Sales Tax - www.simpleroptions.com,Sales Tax - www.simpleroptions.com,1,0.0,
478635,36,4,Shipping - www.simpleroptions.com,Shipping - www.simpleroptions.com,1,0.0,
478649,50,4,GOLD: Room + Newsletter ($7 trial) Promo - www.simpleroptions.com,GOLD: Room + Newsletter ($7 trial) Promo - www.simpleroptions.com,1,7.0,
478649,34,4,Sales Tax - www.simpleroptions.com,Sales Tax - www.simpleroptions.com,1,0.0,
478649,36,4,Shipping - www.simpleroptions.com,Shipping - www.simpleroptions.com,1,0.0,
478677,50,4,GOLD: Room + Newsletter ($7 trial) Promo - www.simpleroptions.com,GOLD: Room + Newsletter ($7 trial) Promo - www.simpleroptions.com,1,7.0,
478677,34,4,Sales Tax - www.simpleroptions.com,Sales Tax - www.simpleroptions.com,1,0.0,
478677,36,4,Shipping - www.simpleroptions.com,Shipping - www.simpleroptions.com,1,0.0,
478693,50,4,GOLD: Room + Newsletter ($7 trial) Promo - www.simpleroptions.com,GOLD: Room + Newsletter ($7 trial) Promo - www.simpleroptions.com,1,7.0,
478693,34,4,Sales Tax - www.simpleroptions.com,Sales Tax - www.simpleroptions.com,1,0.0,
478693,36,4,Shipping - www.simpleroptions.com,Shipping - www.simpleroptions.com,1,0.0,
478709,50,4,GOLD: Room + Newsletter ($7 trial) Promo - www.simpleroptions.com,GOLD: Room + Newsletter ($7 trial) Promo - www.simpleroptions.com,1,7.0,
478709,34,4,Sales Tax - www.simpleroptions.com,Sales Tax - www.simpleroptions.com,1,0.0,
478709,36,4,Shipping - www.simpleroptions.com,Shipping - www.simpleroptions.com,1,0.0,
478575,50,4,GOLD: Room + Newsletter ($7 trial) Promo - www.simpleroptions.com,GOLD: Room + Newsletter ($7 trial) Promo - www.simpleroptions.com,1,7.0,
478575,34,4,Sales Tax - www.simpleroptions.com,Sales Tax - www.simpleroptions.com,1,0.0,
478575,36,4,Shipping - www.simpleroptions.com,Shipping - www.simpleroptions.com,1,0.0,
478591,50,4,GOLD: Room + Newsletter ($7 trial) Promo - www.simpleroptions.com,GOLD: Room + Newsletter ($7 trial) Promo - www.simpleroptions.com,1,7.0,
478591,34,4,Sales Tax - www.simpleroptions.com,Sales Tax - www.simpleroptions.com,1,0.0,
478591,36,4,Shipping - www.simpleroptions.com,Shipping - www.simpleroptions.com,1,0.0,
478605,50,4,GOLD: Room + Newsletter ($7 trial) Promo - www.simpleroptions.com,GOLD: Room + Newsletter ($7 trial) Promo - www.simpleroptions.com,1,7.0,
478605,34,4,Sales Tax - www.simpleroptions.com,Sales Tax - www.simpleroptions.com,1,0.0,
478605,36,4,Shipping - www.simpleroptions.com,Shipping - www.simpleroptions.com,1,0.0,
478615,50,4,GOLD: Room + Newsletter ($7 trial) Promo - www.simpleroptions.com,GOLD: Room + Newsletter ($7 trial) Promo - www.simpleroptions.com,1,7.0,
478615,34,4,Sales Tax - www.simpleroptions.com,Sales Tax - www.simpleroptions.com,1,0.0,
478615,36,4,Shipping - www.simpleroptions.com,Shipping - www.simpleroptions.com,1,0.0,
478631,38,4,SILVER- Primary Sub Method - No Trial $79 - News - www.simpleroptions.com,SILVER- Primary Sub Method - No Trial $79 - News - www.simpleroptions.com,1,79.0,
478631,34,4,Sales Tax - www.simpleroptions.com,Sales Tax - www.simpleroptions.com,1,0.0,
